dataset_name,pos_x,pos_y,rel_size
Augtrain,0.6249635996039636,0.24365107464783012,0.011522828816653388
Augtrain,0.6820676826039009,0.5018546812885776,0.04806465131340838
Augtrain,0.6910355181528869,0.40649214950963775,0.04805512695963579
Augtrain,0.48721196611919904,0.29006493240290593,0.05659282597843774
Augtrain,0.5137439905895314,0.2850468730278109,0.05657661862808021
Augtrain,0.5694395063457127,0.2697988571026085,0.11515000156089034
Augtrain,0.4521996416806578,0.25638139257362186,0.11513751443823557
Augtrain,0.39263922455952976,0.25999842441112364,0.011066051521171622
Augtrain,0.48214584509360103,0.21590639992281851,0.011044160222415595
Augtrain,0.6639966192204998,0.3176212026422054,0.012779460384250804
Augtrain,0.3841864587458803,0.23010192899334636,0.012791020276050216
Augtrain,0.47533467717199807,0.3704983929468347,0.01781626004780587
Augtrain,0.4217451717489417,0.414471637574109,0.017801131607346372
Augtrain,0.4357664097370181,0.3703958177218025,0.19590268886043533
Augtrain,0.5229574534206745,0.3487836284044282,0.19589025769799734
Augtrain,0.30429115490812153,0.36095385790395296,0.029362922705314008
Augtrain,0.3305400071078618,0.31867373051822273,0.029367954911433174
Augtrain,0.6840734611082951,0.26252542040690996,0.03937933051608153
Augtrain,0.649177827864602,0.22807696893301038,0.03937933051608153
Augtrain,0.3592056898910482,0.16725817021809736,0.011582656656963383
Augtrain,0.36203713615216765,0.16709275173924557,0.01159287063990603
Augtrain,0.4216813147102605,0.29571103876642374,0.014596007973697155
Augtrain,0.43680407623729905,0.28157536324813603,0.014606363424547596
Augtrain,0.3762812781917955,0.3793375546449521,0.1523724228195164
Augtrain,0.40079894023739293,0.33156853863712665,0.15238085600172713
Augtrain,0.5932824926577296,0.2753104623611968,0.08012022067351816
Augtrain,0.4095066840695724,0.25728725487300624,0.08016560599489667
Augtrain,0.5541439149203808,0.2946411120639796,0.006706941937045517
Augtrain,0.5200896231662478,0.2905056502852504,0.006722070377505018
Augtrain,0.5513496460803172,0.32707228468869376,0.007126204196542471
Augtrain,0.5291410279482771,0.3039654313258821,0.007131091853741746
Augtrain,0.6476781239086745,0.47259548435472926,0.035874862617538326
Augtrain,0.6514445658466936,0.43471583446596834,0.03588596423060271
Augtrain,0.4068463046377734,0.3239321505188343,0.010055666207037434
Augtrain,0.36251282269463314,0.4398755082354177,0.010096522138808028
Augtrain,0.7127806543588415,0.33802553074416136,0.02461235831896526
Augtrain,0.6999384994716781,0.30590371869736804,0.024582733429317976
Augtrain,0.28561421335427156,0.23707026619247765,0.0056823192239858905
Augtrain,0.3086010941593466,0.1953128371089536,0.005676807760141093
Augtrain,0.4078332908607959,0.2700313114989817,0.03068808559541912
Augtrain,0.41408946047651324,0.26627775323275166,0.030678048609124625
Augtrain,0.6346269996509095,0.2840841356140383,0.004650230247839809
Augtrain,0.3362223781710882,0.3650638543148946,0.004663165519739225
Augtrain,0.2903300133789207,0.31372215280705895,0.014581594719672256
Augtrain,0.7064847177809177,0.3258177567832739,0.014574008041878462
Augtrain,0.3929011007037725,0.3858615916378853,0.18614602204106281
Augtrain,0.4034863808372507,0.3694362451913937,0.18616489281400966
Augtrain,0.6677859177859178,0.28287465222949093,0.004538472280407765
Augtrain,0.36876235303706417,0.2141778880360188,0.004532653726202113
Augtrain,0.5598832102339507,0.20637347147641133,0.020252565114443566
Augtrain,0.5912792899847747,0.22371956622581707,0.02024204156800842
Augtrain,0.6354102605957411,0.23600306714481772,0.05203679236719751
Augtrain,0.6382326341407483,0.2364502992668983,0.0520065354862785
Augtrain,0.5414684121181252,0.40421982458664196,0.2594396025430508
Augtrain,0.5294723251347294,0.393813922539296,0.2594585491137215
Augtrain,0.6081463783903249,0.3381205690842138,0.09394968654881171
Augtrain,0.3957526941549498,0.31820402363297806,0.09397488358967122
Augtrain,0.4984241355045244,0.4382189187877443,0.010865653826237307
Augtrain,0.513652246105194,0.44564181968706595,0.010874430606387741
Augtrain,0.33574371949585124,0.43159014898145337,0.004581862145712833
Augtrain,0.6642677317271155,0.40733218876931454,0.004588731504252133
Augtrain,0.5798870322794205,0.264926979822841,0.051737005823613694
Augtrain,0.6336311574499218,0.3111854884662507,0.051742453544559634
Augtrain,0.25578111992317065,0.5764519383196426,0.005560243179507151
Augtrain,0.7582929483515881,0.4938054660660409,0.005560243179507151
Augtrain,0.3800757479328637,0.47531026842339397,0.010309870755498518
Augtrain,0.3760108657004147,0.4543893302758812,0.010314659362444871
Augtrain,0.5970056156363187,0.31862633061902057,0.025655885056228372
Augtrain,0.5770618048809603,0.28440028385370136,0.025654195501730103
Augtrain,0.6710771932032348,0.3042692112334869,0.1663825881735938
Augtrain,0.3016768690055641,0.3499363842216148,0.1663825881735938
Augtrain,0.36983355955301667,0.3856442161991951,0.021766304887001726
Augtrain,0.6426143079230475,0.47228515011938754,0.021766304887001726
Augtrain,0.6326635161606186,0.2664325837623047,0.11079924953095685
Augtrain,0.31774539815987374,0.34987877693511493,0.11082926829268293
Augtrain,0.3363461048441647,0.3359386489033165,0.02701435184718258
Augtrain,0.3270178621277007,0.35421620836824685,0.026994180593236577
Augtrain,0.37028931221014283,0.2511356262167424,0.008597986921686344
Augtrain,0.682506489398557,0.34142569360403496,0.008581248465641528
Augtrain,0.4355343890115852,0.17004021013248194,0.020428437433813073
Augtrain,0.48800555617040675,0.1620673952045267,0.020443565874272575
Augtrain,0.5472573671212513,0.4758496008113983,0.422874553554991
Augtrain,0.5470220981955152,0.5000889379969453,0.4229058507308811
Augtrain,0.590059630643853,0.4051609745997986,0.012234638769063551
Augtrain,0.6139949154691181,0.46341917643296526,0.012241432016575524
Augtrain,0.306636346786397,0.2253489980919595,0.01894954201302483
Augtrain,0.6626326840563351,0.2106868198776882,0.01894954201302483
Augtrain,0.5862548057727515,0.3195447872798776,0.1344311699494134
Augtrain,0.3919229277302461,0.37217077691655803,0.13443885788089857
Augtrain,0.5160352820087287,0.21410218293673028,0.014928801102434544
Augtrain,0.5333833264171367,0.21270928245526116,0.014954732022463585
Augtrain,0.5296722125164398,0.4075857843758568,0.07763344087847399
Augtrain,0.47309234976509357,0.4260705395610344,0.0776164600667912
Augtrain,0.6432486620568936,0.2824108181692161,0.017175822735020323
Augtrain,0.4475623424553852,0.21979779792564533,0.017175822735020323
Augtrain,0.46013731462416096,0.3301500553906707,0.0474880780747477
Augtrain,0.4836815348647475,0.3384612932414902,0.047480684632730766
Augtrain,0.7339060118098508,0.4591236226386393,0.019697229478270517
Augtrain,0.73029709218974,0.36332252576423013,0.019687143851297516
Augtrain,0.5618937769486225,0.28791020893867014,0.006397005760974596
Augtrain,0.39112536619860594,0.31651019709946593,0.006372543023838937
Augtrain,0.27457518475136145,0.3577989720590956,0.08002946127946128
Augtrain,0.7432678967782833,0.40379092772762243,0.08002946127946128
Augtrain,0.3527889887124691,0.3824703636246982,0.02314147108955028
Augtrain,0.35842056913171016,0.3296730563900511,0.023126342649090782
Augtrain,0.3033582248708199,0.26806774127729033,0.06293431231152484
Augtrain,0.7603081448067237,0.43905997671736047,0.06290909824409234
Augtrain,0.7367152957101973,0.2806512977464894,0.021027321734868903
Augtrain,0.7078349523830503,0.2248665516743658,0.021068161398350077
Augtrain,0.6706635178913032,0.28332872077348165,0.003074096503022776
